# experiment P-101 (R-101)
# hypothesis: M-372 SAYS THE DUALS ACCUMULATE CROSSINGS IN AN ORDER THAT AXIS RELABELLING PERMUTES, AND POINTS AT M-177. But M-177 is about NEGATION equivariance -- 'reordering cannot buy negation equivariance, and the obstruction is structural' -- and octahedral relabelling is a different group action. THE EVIDENCE THAT THE TWO ARE NOT THE SAME CASE IS IN p-61.csv: dual_contouring and manifold_dual_contouring already reach 48 on 3 OF 16 ROWS, which a structural obstruction would not permit. So the open question is narrow and cheap: does accumulating in a RELABELLING-INVARIANT order -- sorting the crossings by a key that is a function of the cell's geometry rather than of the axis indices -- take the duals from 3 of 16 to 16 of 16? Note M-24 and M-175: magnitude-ordered sums were real and insufficient once, and 'ties need no tie-break' survived 9,600 trials and fell to the first test about the tie itself -- so the key must be total and its tie-break must itself be invariant, which is registered here rather than discovered. (C1) With crossings accumulated in an order keyed on (|value|, |offset|) with an invariant tie-break, dual_contouring reaches 48 on at least 12 OF 16 rows. (C2) IT IS FREE: no golden hash moves except through the accumulation order itself, and the Hausdorff error is unchanged to 1e-12 -- the same shape as x49's C3. (C3) manifold_dual_contouring does WORSE than dual_contouring, because its cycle partition introduces a second order-dependence the accumulation key cannot reach. SHARE: C2 is a geometric change of zero, asserted rather than hoped.
# falsified by: C1 by under 12, which would mean M-177's obstruction does cover this case and the duals are structurally out of reach. C2 by any geometric change, which would mean the reordering is not a reordering. C3 by the two matching, which would be a stronger result and would mean the cycle partition is already invariant. VACUITY CONTROL: p-61.csv's three already-passing dual rows must still pass, and the tie-break must be exercised -- a count of exact ties in the key is a required column, because M-175 is the precedent for a tie- break that is never tested.
# commit fa17a34 on amd-ryzen-9-5900x-12-core at 2026-08-28T01:27:23Z
field,resolution,extractor,accumulation_key,elements_vertex_exact,elements_vertex_exact_baseline,worst_component_ulp,exact_key_ties,hausdorff_delta,hashes_moved,hashes_moved_expected,c1_holds,c2_holds,c3_holds,arm_abs_value_abs_offset_dual_rows_at_perm_6,arm_abs_value_abs_offset_equivariant_normal_dual_rows_at_perm_6,arm_abs_value_abs_offset_equivariant_normal_golden_hashes_moved,arm_abs_value_abs_offset_equivariant_normal_rows_at_48_dual_contouring,arm_abs_value_abs_offset_equivariant_normal_rows_at_48_manifold,arm_abs_value_abs_offset_golden_hashes_moved,arm_abs_value_abs_offset_rows_at_48_dual_contouring,arm_abs_value_abs_offset_rows_at_48_manifold,arm_edge_slot_dual_rows_at_perm_6,arm_edge_slot_equivariant_normal_dual_rows_at_perm_6,arm_edge_slot_equivariant_normal_golden_hashes_moved,arm_edge_slot_equivariant_normal_rows_at_48_dual_contouring,arm_edge_slot_equivariant_normal_rows_at_48_manifold,arm_edge_slot_golden_hashes_moved,arm_edge_slot_rows_at_48_dual_contouring,arm_edge_slot_rows_at_48_manifold,baseline_matches_p61,baseline_rows_at_48_dual_contouring,baseline_rows_at_48_manifold,bit_identical_to_shipped,block,c1_population,c1_rows_at_48,c3_rows_at_48_manifold,cell_size,cells_solved,counts_identical,crossings_visited,elements_tested,elements_triangle_exact,elements_vertex_exact_p61,first_failing_element,golden_counts_changed,golden_dual_rows,golden_fixture_matches_shipped,golden_hash_committed,hausdorff_arm,hausdorff_shipped,indices_identical,max_hausdorff_delta,mesh_hash_arm,mesh_hash_moved,mesh_hash_shipped,multi_crossing_cells,positions_moved,pure_permutation_exact,pure_permutation_exact_baseline,pure_sign_flip_exact,pure_sign_flip_exact_baseline,replica_bit_identical,share_reachable_before_run,topology_identical,total_key_ties,total_unbreakable_key_ties,triangles,unbreakable_key_ties,vacuity_baseline_rows_still_at_48,vertex_failing_labels,vertices,vertices_baseline,wall_ms,worst_differing_vertices
csg_difference,33,dual_contouring,abs_value_abs_offset,,,,3430,1.075528555106e-16,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,golden,16,3,3,0.125000000,1388,true,5544,,,,,0,48,true,f4c522f1b15cfe57,2.365409144062e-2,2.365409144062e-2,true,3.008704396734e-14,74df08a09f8379ea,true,f4c522f1b15cfe57,1388,163,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,2772,505,6,,1388,1388,,
csg_difference,33,dual_contouring,edge_slot_equivariant_normal,,,,3430,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,golden,16,3,3,0.125000000,1388,true,5544,,,,,0,48,true,f4c522f1b15cfe57,2.365409144062e-2,2.365409144062e-2,true,3.008704396734e-14,ef208c7e559dcfc2,true,f4c522f1b15cfe57,1388,33,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,2772,509,6,,1388,1388,,
csg_difference,33,dual_contouring,abs_value_abs_offset_equivariant_normal,,,,3430,1.075528555106e-16,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,golden,16,3,3,0.125000000,1388,true,5544,,,,,0,48,true,f4c522f1b15cfe57,2.365409144062e-2,2.365409144062e-2,true,3.008704396734e-14,fab05409ee677286,true,f4c522f1b15cfe57,1388,168,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,2772,509,6,,1388,1388,,
csg_difference,33,manifold_dual_contouring,edge_slot,,,,3430,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,true,golden,16,3,3,0.125000000,1388,true,5544,,,,,0,48,true,f4c522f1b15cfe57,2.365409144062e-2,2.365409144062e-2,true,3.008704396734e-14,f4c522f1b15cfe57,false,f4c522f1b15cfe57,1388,0,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,2772,505,6,,1388,1388,,
csg_difference,33,manifold_dual_contouring,abs_value_abs_offset,,,,3430,1.075528555106e-16,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,golden,16,3,3,0.125000000,1388,true,5544,,,,,0,48,true,f4c522f1b15cfe57,2.365409144062e-2,2.365409144062e-2,true,3.008704396734e-14,74df08a09f8379ea,true,f4c522f1b15cfe57,1388,163,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,2772,505,6,,1388,1388,,
csg_difference,33,manifold_dual_contouring,edge_slot_equivariant_normal,,,,3430,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,golden,16,3,3,0.125000000,1388,true,5544,,,,,0,48,true,f4c522f1b15cfe57,2.365409144062e-2,2.365409144062e-2,true,3.008704396734e-14,ef208c7e559dcfc2,true,f4c522f1b15cfe57,1388,33,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,2772,509,6,,1388,1388,,
csg_difference,33,manifold_dual_contouring,abs_value_abs_offset_equivariant_normal,,,,3430,1.075528555106e-16,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,golden,16,3,3,0.125000000,1388,true,5544,,,,,0,48,true,f4c522f1b15cfe57,2.365409144062e-2,2.365409144062e-2,true,3.008704396734e-14,fab05409ee677286,true,f4c522f1b15cfe57,1388,168,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,2772,509,6,,1388,1388,,
thin_plate,17,dual_contouring,edge_slot,,,,320,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,true,golden,16,3,3,0.250000000,128,true,504,,,,,0,48,true,119758de2c4c250b,2.335143844568e-3,2.335143844568e-3,true,3.008704396734e-14,119758de2c4c250b,false,119758de2c4c250b,128,0,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,252,32,6,,128,128,,
thin_plate,17,dual_contouring,abs_value_abs_offset,,,,320,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,true,golden,16,3,3,0.250000000,128,true,504,,,,,0,48,true,119758de2c4c250b,2.335143844568e-3,2.335143844568e-3,true,3.008704396734e-14,119758de2c4c250b,false,119758de2c4c250b,128,0,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,252,32,6,,128,128,,
thin_plate,17,dual_contouring,edge_slot_equivariant_normal,,,,320,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,true,golden,16,3,3,0.250000000,128,true,504,,,,,0,48,true,119758de2c4c250b,2.335143844568e-3,2.335143844568e-3,true,3.008704396734e-14,119758de2c4c250b,false,119758de2c4c250b,128,0,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,252,32,6,,128,128,,
thin_plate,17,dual_contouring,abs_value_abs_offset_equivariant_normal,,,,320,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,true,golden,16,3,3,0.250000000,128,true,504,,,,,0,48,true,119758de2c4c250b,2.335143844568e-3,2.335143844568e-3,true,3.008704396734e-14,119758de2c4c250b,false,119758de2c4c250b,128,0,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,252,32,6,,128,128,,
thin_plate,17,manifold_dual_contouring,edge_slot,,,,320,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,true,golden,16,3,3,0.250000000,128,true,504,,,,,0,48,true,119758de2c4c250b,2.335143844568e-3,2.335143844568e-3,true,3.008704396734e-14,119758de2c4c250b,false,119758de2c4c250b,128,0,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,252,32,6,,128,128,,
thin_plate,17,manifold_dual_contouring,abs_value_abs_offset,,,,320,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,true,golden,16,3,3,0.250000000,128,true,504,,,,,0,48,true,119758de2c4c250b,2.335143844568e-3,2.335143844568e-3,true,3.008704396734e-14,119758de2c4c250b,false,119758de2c4c250b,128,0,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,252,32,6,,128,128,,
thin_plate,17,manifold_dual_contouring,edge_slot_equivariant_normal,,,,320,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,true,golden,16,3,3,0.250000000,128,true,504,,,,,0,48,true,119758de2c4c250b,2.335143844568e-3,2.335143844568e-3,true,3.008704396734e-14,119758de2c4c250b,false,119758de2c4c250b,128,0,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,252,32,6,,128,128,,
thin_plate,17,manifold_dual_contouring,abs_value_abs_offset_equivariant_normal,,,,320,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,true,golden,16,3,3,0.250000000,128,true,504,,,,,0,48,true,119758de2c4c250b,2.335143844568e-3,2.335143844568e-3,true,3.008704396734e-14,119758de2c4c250b,false,119758de2c4c250b,128,0,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,252,32,6,,128,128,,
thin_plate,25,dual_contouring,edge_slot,,,,768,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,true,golden,16,3,3,0.166666667,288,true,1144,,,,,0,48,true,d051f3ae5ae11537,1.557976791889e-3,1.557976791889e-3,true,3.008704396734e-14,d051f3ae5ae11537,false,d051f3ae5ae11537,288,0,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,572,24,6,,288,288,,
thin_plate,25,dual_contouring,abs_value_abs_offset,,,,768,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,golden,16,3,3,0.166666667,288,true,1144,,,,,0,48,true,d051f3ae5ae11537,1.557976791889e-3,1.557976791889e-3,true,3.008704396734e-14,598e4a6648e18a7f,true,d051f3ae5ae11537,288,10,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,572,24,6,,288,288,,
thin_plate,25,dual_contouring,edge_slot_equivariant_normal,,,,768,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,true,golden,16,3,3,0.166666667,288,true,1144,,,,,0,48,true,d051f3ae5ae11537,1.557976791889e-3,1.557976791889e-3,true,3.008704396734e-14,d051f3ae5ae11537,false,d051f3ae5ae11537,288,0,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,572,24,6,,288,288,,
thin_plate,25,dual_contouring,abs_value_abs_offset_equivariant_normal,,,,768,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,golden,16,3,3,0.166666667,288,true,1144,,,,,0,48,true,d051f3ae5ae11537,1.557976791889e-3,1.557976791889e-3,true,3.008704396734e-14,598e4a6648e18a7f,true,d051f3ae5ae11537,288,10,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,572,24,6,,288,288,,
thin_plate,25,manifold_dual_contouring,edge_slot,,,,768,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,true,golden,16,3,3,0.166666667,288,true,1144,,,,,0,48,true,d051f3ae5ae11537,1.557976791889e-3,1.557976791889e-3,true,3.008704396734e-14,d051f3ae5ae11537,false,d051f3ae5ae11537,288,0,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,572,24,6,,288,288,,
thin_plate,25,manifold_dual_contouring,abs_value_abs_offset,,,,768,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,golden,16,3,3,0.166666667,288,true,1144,,,,,0,48,true,d051f3ae5ae11537,1.557976791889e-3,1.557976791889e-3,true,3.008704396734e-14,598e4a6648e18a7f,true,d051f3ae5ae11537,288,10,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,572,24,6,,288,288,,
thin_plate,25,manifold_dual_contouring,edge_slot_equivariant_normal,,,,768,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,true,golden,16,3,3,0.166666667,288,true,1144,,,,,0,48,true,d051f3ae5ae11537,1.557976791889e-3,1.557976791889e-3,true,3.008704396734e-14,d051f3ae5ae11537,false,d051f3ae5ae11537,288,0,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,572,24,6,,288,288,,
thin_plate,25,manifold_dual_contouring,abs_value_abs_offset_equivariant_normal,,,,768,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,golden,16,3,3,0.166666667,288,true,1144,,,,,0,48,true,d051f3ae5ae11537,1.557976791889e-3,1.557976791889e-3,true,3.008704396734e-14,598e4a6648e18a7f,true,d051f3ae5ae11537,288,10,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,572,24,6,,288,288,,
thin_plate,33,dual_contouring,edge_slot,,,,1408,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,true,golden,16,3,3,0.125000000,512,true,2040,,,,,0,48,true,8d65e9c7970688e8,1.169756343132e-3,1.169756343132e-3,true,3.008704396734e-14,8d65e9c7970688e8,false,8d65e9c7970688e8,512,0,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,1020,64,6,,512,512,,
thin_plate,33,dual_contouring,abs_value_abs_offset,,,,1408,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,true,golden,16,3,3,0.125000000,512,true,2040,,,,,0,48,true,8d65e9c7970688e8,1.169756343132e-3,1.169756343132e-3,true,3.008704396734e-14,8d65e9c7970688e8,false,8d65e9c7970688e8,512,0,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,1020,64,6,,512,512,,
thin_plate,33,dual_contouring,edge_slot_equivariant_normal,,,,1408,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,true,golden,16,3,3,0.125000000,512,true,2040,,,,,0,48,true,8d65e9c7970688e8,1.169756343132e-3,1.169756343132e-3,true,3.008704396734e-14,8d65e9c7970688e8,false,8d65e9c7970688e8,512,0,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,1020,64,6,,512,512,,
thin_plate,33,dual_contouring,abs_value_abs_offset_equivariant_normal,,,,1408,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,true,golden,16,3,3,0.125000000,512,true,2040,,,,,0,48,true,8d65e9c7970688e8,1.169756343132e-3,1.169756343132e-3,true,3.008704396734e-14,8d65e9c7970688e8,false,8d65e9c7970688e8,512,0,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,1020,64,6,,512,512,,
thin_plate,33,manifold_dual_contouring,edge_slot,,,,1408,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,true,golden,16,3,3,0.125000000,512,true,2040,,,,,0,48,true,8d65e9c7970688e8,1.169756343132e-3,1.169756343132e-3,true,3.008704396734e-14,8d65e9c7970688e8,false,8d65e9c7970688e8,512,0,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,1020,64,6,,512,512,,
thin_plate,33,manifold_dual_contouring,abs_value_abs_offset,,,,1408,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,true,golden,16,3,3,0.125000000,512,true,2040,,,,,0,48,true,8d65e9c7970688e8,1.169756343132e-3,1.169756343132e-3,true,3.008704396734e-14,8d65e9c7970688e8,false,8d65e9c7970688e8,512,0,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,1020,64,6,,512,512,,
thin_plate,33,manifold_dual_contouring,edge_slot_equivariant_normal,,,,1408,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,true,golden,16,3,3,0.125000000,512,true,2040,,,,,0,48,true,8d65e9c7970688e8,1.169756343132e-3,1.169756343132e-3,true,3.008704396734e-14,8d65e9c7970688e8,false,8d65e9c7970688e8,512,0,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,1020,64,6,,512,512,,
thin_plate,33,manifold_dual_contouring,abs_value_abs_offset_equivariant_normal,,,,1408,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,true,golden,16,3,3,0.125000000,512,true,2040,,,,,0,48,true,8d65e9c7970688e8,1.169756343132e-3,1.169756343132e-3,true,3.008704396734e-14,8d65e9c7970688e8,false,8d65e9c7970688e8,512,0,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,1020,64,6,,512,512,,
gyroid,17,dual_contouring,edge_slot,,,,151,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,true,golden,16,3,3,0.875000000,1214,true,5040,,,,,0,48,true,53342a6a9d4b7356,3.957880197986e-1,3.957880197986e-1,true,3.008704396734e-14,53342a6a9d4b7356,false,53342a6a9d4b7356,1214,0,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,2520,91,6,,1214,1214,,
gyroid,17,dual_contouring,abs_value_abs_offset,,,,151,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,golden,16,3,3,0.875000000,1214,true,5040,,,,,0,48,true,53342a6a9d4b7356,3.957880197986e-1,3.957880197986e-1,true,3.008704396734e-14,9c525ec477c69fc4,true,53342a6a9d4b7356,1214,797,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,2520,91,6,,1214,1214,,
gyroid,17,dual_contouring,edge_slot_equivariant_normal,,,,151,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,golden,16,3,3,0.875000000,1214,true,5040,,,,,0,48,true,53342a6a9d4b7356,3.957880197986e-1,3.957880197986e-1,true,3.008704396734e-14,48b606b4ae9ab09d,true,53342a6a9d4b7356,1214,226,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,2520,97,6,,1214,1214,,
gyroid,17,dual_contouring,abs_value_abs_offset_equivariant_normal,,,,151,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,golden,16,3,3,0.875000000,1214,true,5040,,,,,0,48,true,53342a6a9d4b7356,3.957880197986e-1,3.957880197986e-1,true,3.008704396734e-14,61d5c5caa29c6284,true,53342a6a9d4b7356,1214,856,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,2520,97,6,,1214,1214,,
gyroid,17,manifold_dual_contouring,edge_slot,,,,146,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,true,golden,16,3,3,0.875000000,1252,true,5040,,,,,0,48,true,6d4e320d886830b7,4.092884105120e-1,4.092884105120e-1,true,3.008704396734e-14,6d4e320d886830b7,false,6d4e320d886830b7,1252,0,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,2520,86,6,,1252,1252,,
gyroid,17,manifold_dual_contouring,abs_value_abs_offset,,,,146,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,golden,16,3,3,0.875000000,1252,true,5040,,,,,0,48,true,6d4e320d886830b7,4.092884105120e-1,4.092884105120e-1,true,3.008704396734e-14,d5206c48a5bec807,true,6d4e320d886830b7,1252,822,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,2520,86,6,,1252,1252,,
gyroid,17,manifold_dual_contouring,edge_slot_equivariant_normal,,,,146,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,golden,16,3,3,0.875000000,1252,true,5040,,,,,0,48,true,6d4e320d886830b7,4.092884105120e-1,4.092884105120e-1,true,3.008704396734e-14,4cdb7ca3c6193a8f,true,6d4e320d886830b7,1252,226,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,2520,92,6,,1252,1252,,
gyroid,17,manifold_dual_contouring,abs_value_abs_offset_equivariant_normal,,,,146,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,golden,16,3,3,0.875000000,1252,true,5040,,,,,0,48,true,6d4e320d886830b7,4.092884105120e-1,4.092884105120e-1,true,3.008704396734e-14,4f53c1c9b8619495,true,6d4e320d886830b7,1252,881,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,2520,92,6,,1252,1252,,
gyroid,25,dual_contouring,edge_slot,,,,187,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,true,golden,16,3,3,0.583333333,2879,true,11760,,,,,0,48,true,75a3a92c951fb1b3,3.779739602824e-1,3.779739602824e-1,true,3.008704396734e-14,75a3a92c951fb1b3,false,75a3a92c951fb1b3,2879,0,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,5880,115,6,,2879,2879,,
gyroid,25,dual_contouring,abs_value_abs_offset,,,,187,1.110223024625e-16,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,golden,16,3,3,0.583333333,2879,true,11760,,,,,0,48,true,75a3a92c951fb1b3,3.779739602824e-1,3.779739602824e-1,true,3.008704396734e-14,64f703fa5ec66f18,true,75a3a92c951fb1b3,2879,2106,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,5880,115,6,,2879,2879,,
gyroid,25,dual_contouring,edge_slot_equivariant_normal,,,,187,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,golden,16,3,3,0.583333333,2879,true,11760,,,,,0,48,true,75a3a92c951fb1b3,3.779739602824e-1,3.779739602824e-1,true,3.008704396734e-14,77a779e71b44acd6,true,75a3a92c951fb1b3,2879,539,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,5880,119,6,,2879,2879,,
gyroid,25,dual_contouring,abs_value_abs_offset_equivariant_normal,,,,187,1.110223024625e-16,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,golden,16,3,3,0.583333333,2879,true,11760,,,,,0,48,true,75a3a92c951fb1b3,3.779739602824e-1,3.779739602824e-1,true,3.008704396734e-14,0a6e73249a7d32de,true,75a3a92c951fb1b3,2879,2179,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,5880,119,6,,2879,2879,,
gyroid,25,manifold_dual_contouring,edge_slot,,,,174,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,true,golden,16,3,3,0.583333333,2938,true,11760,,,,,0,48,true,5c0cee3fe9a48879,4.502446894010e-1,4.502446894010e-1,true,3.008704396734e-14,5c0cee3fe9a48879,false,5c0cee3fe9a48879,2938,0,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,5880,103,6,,2938,2938,,
gyroid,25,manifold_dual_contouring,abs_value_abs_offset,,,,174,1.054711873394e-15,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,golden,16,3,3,0.583333333,2938,true,11760,,,,,0,48,true,5c0cee3fe9a48879,4.502446894010e-1,4.502446894010e-1,true,3.008704396734e-14,bef933a922d5f9dd,true,5c0cee3fe9a48879,2938,2135,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,5880,103,6,,2938,2938,,
gyroid,25,manifold_dual_contouring,edge_slot_equivariant_normal,,,,174,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,golden,16,3,3,0.583333333,2938,true,11760,,,,,0,48,true,5c0cee3fe9a48879,4.502446894010e-1,4.502446894010e-1,true,3.008704396734e-14,ab3e80ba235a7085,true,5c0cee3fe9a48879,2938,544,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,5880,107,6,,2938,2938,,
gyroid,25,manifold_dual_contouring,abs_value_abs_offset_equivariant_normal,,,,174,1.054711873394e-15,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,golden,16,3,3,0.583333333,2938,true,11760,,,,,0,48,true,5c0cee3fe9a48879,4.502446894010e-1,4.502446894010e-1,true,3.008704396734e-14,05e17eaae605b4d4,true,5c0cee3fe9a48879,2938,2211,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,5880,107,6,,2938,2938,,
gyroid,33,dual_contouring,edge_slot,,,,359,0.000000000000e0,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,true,golden,16,3,3,0.437500000,5240,true,21168,,,,,0,48,true,95560e50951d6b1d,2.794209840338e-1,2.794209840338e-1,true,3.008704396734e-14,95560e50951d6b1d,false,95560e50951d6b1d,5240,0,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,10584,275,6,,5240,5240,,
gyroid,33,dual_contouring,abs_value_abs_offset,,,,359,5.606626274357e-15,40,40,false,true,false,8,12,40,3,3,40,3,3,8,32,34,3,3,0,3,3,true,3,3,false,golden,16,3,3,0.437500000,5240,true,21168,,,,,0,48,true,95560e50951d6b1d,2.794209840338e-1,2.794209840338e-1,true,3.008704396734e-14,07869912b1dc467f,true,95560e50951d6b1d,5240,3687,,,,,true,false_the_accumulation_is_already_invariant,true,6304928,1523248,10584,275,6,,5240,5240,,
