ball_drilled_g3,3,-4,-4,true,13,1728,0,7,true,true,0,0.333333,0,true,mayer_vietoris,5,0.450000,0,marching_cubes+decider,1016,1.560000,0.520000,9,3,3,false,true,3,inf,1,0,5|7|9|11|13|17|21|25|33|49,inf,0.520000,504,0.560000
ball_drilled_g3,3,-4,-4,true,13,1728,0,7,true,true,0,0.333333,0,true,mayer_vietoris,5,0.450000,0,marching_tetrahedra,2956,1.560000,0.520000,11,3,3,false,true,3,inf,1,0,5|7|9|11|13|17|21|25|33|49,inf,0.520000,1474,0.560000
ball_drilled_g3,3,-4,-4,true,13,1728,4,7,true,true,0,0.333333,0,true,mayer_vietoris,5,0.450000,0,surface_nets,1008,1.560000,0.520000,11,3,3,false,false,none,inf,1,8,5|7|9|11|13|17|21|25|33|49,inf,0.520000,496,0.560000
ball_drilled_g3,3,-4,-4,true,13,1728,4,7,true,true,0,0.333333,0,true,mayer_vietoris,5,0.450000,0,dual_contouring,1008,1.560000,0.520000,11,3,3,false,false,none,inf,1,8,5|7|9|11|13|17|21|25|33|49,inf,0.520000,496,0.560000
ball_drilled_g3,3,-4,-4,true,13,1728,0,7,true,true,0,0.333333,0,true,mayer_vietoris,5,0.450000,0,manifold_dual_contouring,1008,1.560000,0.520000,11,3,3,false,true,3,inf,1,0,5|7|9|11|13|17|21|25|33|49,inf,0.520000,500,0.560000
ball_drilled_g3,3,-4,-4,true,13,1728,2,7,true,true,0,0.333333,0,true,mayer_vietoris,5,0.450000,0,subgrid_marching_tetrahedra,3310,1.560000,0.520000,7,3,3,false,false,none,inf,1,3,5|7|9|11|13|17|21|25|33|49,inf,0.520000,1649,0.560000
ball_drilled_g3,3,-4,-4,true,17,4096,0,7,true,true,0,0.250000,0,true,mayer_vietoris,5,0.450000,0,marching_cubes,1936,2.080000,0.520000,11,3,3,false,true,3,inf,1,0,5|7|9|11|13|17|21|25|33|49,inf,0.520000,964,0.560000
ball_drilled_g3,3,-4,-4,true,17,4096,0,7,true,true,0,0.250000,0,true,mayer_vietoris,5,0.450000,0,marching_cubes+decider,1936,2.080000,0.520000,9,3,3,false,true,3,inf,1,0,5|7|9|11|13|17|21|25|33|49,inf,0.520000,964,0.560000
ball_drilled_g3,3,-4,-4,true,17,4096,0,7,true,true,0,0.250000,0,true,mayer_vietoris,5,0.450000,0,marching_tetrahedra,5868,2.080000,0.520000,11,3,3,false,true,3,inf,1,0,5|7|9|11|13|17|21|25|33|49,inf,0.520000,2930,0.560000
ball_drilled_g3,3,-4,-4,true,17,4096,4,7,true,true,0,0.250000,0,true,mayer_vietoris,5,0.450000,0,surface_nets,1928,2.080000,0.520000,11,3,3,false,false,none,inf,1,8,5|7|9|11|13|17|21|25|33|49,inf,0.520000,956,0.560000
ball_drilled_g3,3,-4,-4,true,17,4096,4,7,true,true,0,0.250000,0,true,mayer_vietoris,5,0.450000,36,dual_contouring,1928,2.080000,0.520000,11,3,3,false,false,none,inf,1,8,5|7|9|11|13|17|21|25|33|49,inf,0.520000,956,0.560000
ball_drilled_g3,3,-4,-4,true,17,4096,0,7,true,true,0,0.250000,0,true,mayer_vietoris,5,0.450000,36,manifold_dual_contouring,1928,2.080000,0.520000,11,3,3,false,true,3,inf,1,0,5|7|9|11|13|17|21|25|33|49,inf,0.520000,960,0.560000
ball_drilled_g3,3,-4,-4,true,17,4096,0,7,true,true,0,0.250000,0,true,mayer_vietoris,5,0.450000,0,subgrid_marching_tetrahedra,6048,2.080000,0.520000,7,3,3,false,false,none,inf,1,0,5|7|9|11|13|17|21|25|33|49,inf,0.520000,3020,0.560000
ball_drilled_g3,3,-4,-4,true,21,8000,0,7,true,true,0,0.200000,0,true,mayer_vietoris,5,0.450000,0,marching_cubes,2952,2.600000,0.520000,11,3,3,false,true,3,inf,1,0,5|7|9|11|13|17|21|25|33|49,inf,0.520000,1472,0.560000
ball_drilled_g3,3,-4,-4,true,21,8000,0,7,true,true,0,0.200000,0,true,mayer_vietoris,5,0.450000,0,marching_cubes+decider,2952,2.600000,0.520000,9,3,3,false,true,3,inf,1,0,5|7|9|11|13|17|21|25|33|49,inf,0.520000,1472,0.560000
ball_drilled_g3,3,-4,-4,true,21,8000,0,7,true,true,0,0.200000,0,true,mayer_vietoris,5,0.450000,0,marching_tetrahedra,9036,2.600000,0.520000,11,3,3,false,true,3,inf,1,0,5|7|9|11|13|17|21|25|33|49,inf,0.520000,4514,0.560000
ball_drilled_g3,3,-4,-4,true,21,8000,4,7,true,true,0,0.200000,0,true,mayer_vietoris,5,0.450000,0,surface_nets,2944,2.600000,0.520000,11,3,3,false,false,none,inf,1,8,5|7|9|11|13|17|21|25|33|49,inf,0.520000,1464,0.560000
ball_drilled_g3,3,-4,-4,true,21,8000,4,7,true,true,0,0.200000,0,true,mayer_vietoris,5,0.450000,4,dual_contouring,2944,2.600000,0.520000,11,3,3,false,false,none,inf,1,8,5|7|9|11|13|17|21|25|33|49,inf,0.520000,1464,0.560000
ball_drilled_g3,3,-4,-4,true,21,8000,0,7,true,true,0,0.200000,0,true,mayer_vietoris,5,0.450000,4,manifold_dual_contouring,2944,2.600000,0.520000,11,3,3,false,true,3,inf,1,0,5|7|9|11|13|17|21|25|33|49,inf,0.520000,1468,0.560000
ball_drilled_g3,3,-4,-4,true,21,8000,0,7,true,true,0,0.200000,0,true,mayer_vietoris,5,0.450000,0,subgrid_marching_tetrahedra,9376,2.600000,0.520000,7,3,3,false,false,none,inf,1,0,5|7|9|11|13|17|21|25|33|49,inf,0.520000,4684,0.560000
ball_drilled_g3,3,-4,-4,true,25,13824,0,7,true,true,0,0.166667,0,true,mayer_vietoris,5,0.450000,0,marching_cubes,4328,3.120000,0.520000,11,3,3,false,true,3,inf,1,0,5|7|9|11|13|17|21|25|33|49,inf,0.520000,2160,0.560000
ball_drilled_g3,3,-4,-4,true,25,13824,0,7,true,true,0,0.166667,0,true,mayer_vietoris,5,0.450000,0,marching_cubes+decider,4328,3.120000,0.520000,9,3,3,false,true,3,inf,1,0,5|7|9|11|13|17|21|25|33|49,inf,0.520000,2160,0.560000
ball_drilled_g3,3,-4,-4,true,25,13824,0,7,true,true,0,0.166667,0,true,mayer_vietoris,5,0.450000,0,marching_tetrahedra,13296,3.120000,0.520000,11,3,3,false,true,3,inf,1,0,5|7|9|11|13|17|21|25|33|49,inf,0.520000,6644,0.560000
ball_drilled_g3,3,-4,-4,true,25,13824,8,7,true,true,0,0.166667,0,true,mayer_vietoris,5,0.450000,0,surface_nets,4320,3.120000,0.520000,11,3,3,false,false,none,inf,1,16,5|7|9|11|13|17|21|25|33|49,inf,0.520000,2148,0.560000
ball_drilled_g3,3,-4,-4,true,25,13824,8,7,true,true,0,0.166667,0,true,mayer_vietoris,5,0.450000,0,dual_contouring,4320,3.120000,0.520000,11,3,3,false,false,none,inf,1,16,5|7|9|11|13|17|21|25|33|49,inf,0.520000,2148,0.560000
ball_drilled_g3,3,-4,-4,true,25,13824,0,7,true,true,0,0.166667,0,true,mayer_vietoris,5,0.450000,0,manifold_dual_contouring,4320,3.120000,0.520000,11,3,3,false,true,3,inf,1,0,5|7|9|11|13|17|21|25|33|49,inf,0.520000,2156,0.560000
ball_drilled_g3,3,-4,-4,true,25,13824,0,7,true,true,0,0.166667,0,true,mayer_vietoris,5,0.450000,0,subgrid_marching_tetrahedra,13508,3.120000,0.520000,7,3,3,false,false,none,inf,1,0,5|7|9|11|13|17|21|25|33|49,inf,0.520000,6750,0.560000
ball_drilled_g3,3,-4,-4,true,33,32768,0,7,true,true,0,0.125000,0,true,mayer_vietoris,5,0.450000,0,marching_cubes,7928,4.160000,0.520000,11,3,3,false,true,3,inf,1,0,5|7|9|11|13|17|21|25|33|49,inf,0.520000,3960,0.560000
ball_drilled_g3,3,-4,-4,true,33,32768,0,7,true,true,0,0.125000,0,true,mayer_vietoris,5,0.450000,0,marching_cubes+decider,7928,4.160000,0.520000,9,3,3,false,true,3,inf,1,0,5|7|9|11|13|17|21|25|33|49,inf,0.520000,3960,0.560000
ball_drilled_g3,3,-4,-4,true,33,32768,0,7,true,true,0,0.125000,0,true,mayer_vietoris,5,0.450000,0,marching_tetrahedra,24160,4.160000,0.520000,11,3,3,false,true,3,inf,1,0,5|7|9|11|13|17|21|25|33|49,inf,0.520000,12076,0.560000
ball_drilled_g3,3,-4,-4,true,33,32768,4,7,true,true,0,0.125000,0,true,mayer_vietoris,5,0.450000,0,surface_nets,7920,4.160000,0.520000,11,3,3,false,false,none,inf,1,8,5|7|9|11|13|17|21|25|33|49,inf,0.520000,3952,0.560000
ball_drilled_g3,3,-4,-4,true,33,32768,4,7,true,true,0,0.125000,0,true,mayer_vietoris,5,0.450000,44,dual_contouring,7920,4.160000,0.520000,11,3,3,false,false,none,inf,1,8,5|7|9|11|13|17|21|25|33|49,inf,0.520000,3952,0.560000
ball_drilled_g3,3,-4,-4,true,33,32768,0,7,true,true,0,0.125000,0,true,mayer_vietoris,5,0.450000,44,manifold_dual_contouring,7920,4.160000,0.520000,11,3,3,false,true,3,inf,1,0,5|7|9|11|13|17|21|25|33|49,inf,0.520000,3956,0.560000
ball_drilled_g3,3,-4,-4,true,33,32768,0,7,true,true,0,0.125000,0,true,mayer_vietoris,5,0.450000,0,subgrid_marching_tetrahedra,24840,4.160000,0.520000,7,3,3,false,false,none,inf,1,0,5|7|9|11|13|17|21|25|33|49,inf,0.520000,12416,0.560000
ball_drilled_g3,3,-4,-4,true,49,110592,0,7,true,true,0,0.083333,0,true,mayer_vietoris,5,0.450000,0,marching_cubes,17232,6.240000,0.520000,11,3,3,false,true,3,inf,1,0,5|7|9|11|13|17|21|25|33|49,inf,0.520000,8612,0.560000
ball_drilled_g3,3,-4,-4,true,49,110592,0,7,true,true,0,0.083333,0,true,mayer_vietoris,5,0.450000,0,marching_cubes+decider,17232,6.240000,0.520000,9,3,3,false,true,3,inf,1,0,5|7|9|11|13|17|21|25|33|49,inf,0.520000,8612,0.560000
ball_drilled_g3,3,-4,-4,true,49,110592,0,7,true,true,0,0.083333,0,true,mayer_vietoris,5,0.450000,0,marching_tetrahedra,53608,6.240000,0.520000,11,3,3,false,true,3,inf,1,0,5|7|9|11|13|17|21|25|33|49,inf,0.520000,26800,0.560000
ball_drilled_g3,3,-4,-4,true,49,110592,12,7,true,true,0,0.083333,0,true,mayer_vietoris,5,0.450000,0,surface_nets,17224,6.240000,0.520000,11,3,3,false,false,none,inf,1,24,5|7|9|11|13|17|21|25|33|49,inf,0.520000,8596,0.560000
ball_drilled_g3,3,-4,-4,true,49,110592,12,7,true,true,0,0.083333,0,true,mayer_vietoris,5,0.450000,0,dual_contouring,17224,6.240000,0.520000,11,3,3,false,false,none,inf,1,24,5|7|9|11|13|17|21|25|33|49,inf,0.520000,8596,0.560000
ball_drilled_g3,3,-4,-4,true,49,110592,0,7,true,true,0,0.083333,0,true,mayer_vietoris,5,0.450000,0,manifold_dual_contouring,17224,6.240000,0.520000,11,3,3,false,true,3,inf,1,0,5|7|9|11|13|17|21|25|33|49,inf,0.520000,8608,0.560000
ball_drilled_g3,3,-4,-4,true,49,110592,0,7,true,true,0,0.083333,0,true,mayer_vietoris,5,0.450000,0,subgrid_marching_tetrahedra,54244,6.240000,0.520000,7,3,3,false,false,none,inf,1,0,5|7|9|11|13|17|21|25|33|49,inf,0.520000,27118,0.560000
graph_theta_g2,2,-2,6,false,5,64,0,7,true,true,0,1.000000,8,true,graph_thickening,5,0.720000,0,marching_cubes,24,0.560000,0.560000,11,2,2,false,true,none,0.249869,3,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,18,0.751011
graph_theta_g2,2,-2,6,false,5,64,0,7,true,true,0,1.000000,8,true,graph_thickening,5,0.720000,0,marching_cubes+decider,24,0.560000,0.560000,11,2,2,false,true,none,0.249869,3,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,18,0.751011
graph_theta_g2,2,-2,4,false,5,64,0,7,true,true,0,1.000000,6,true,graph_thickening,5,0.720000,0,marching_tetrahedra,72,0.560000,0.560000,11,2,2,false,true,none,0.249869,2,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,40,0.751011
graph_theta_g2,2,-2,4,false,5,64,2,7,true,true,0,1.000000,6,true,graph_thickening,5,0.720000,0,surface_nets,36,0.560000,0.560000,11,2,2,false,false,none,0.249869,1,4,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,20,0.751011
graph_theta_g2,2,-2,4,false,5,64,2,7,true,true,0,1.000000,6,true,graph_thickening,5,0.720000,0,dual_contouring,36,0.560000,0.560000,11,2,2,false,false,none,0.249869,1,4,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,20,0.751011
graph_theta_g2,2,-2,6,false,5,64,0,7,true,true,0,1.000000,8,true,graph_thickening,5,0.720000,0,manifold_dual_contouring,36,0.560000,0.560000,11,2,2,false,true,none,0.249869,3,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,24,0.751011
graph_theta_g2,2,-2,12,false,5,64,14,7,true,true,0,1.000000,14,true,graph_thickening,5,0.720000,0,subgrid_marching_tetrahedra,124,0.560000,0.560000,9,2,2,false,false,none,0.249869,1,18,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,60,0.751011
graph_theta_g2,2,-2,6,false,7,216,0,7,true,true,0,0.666667,8,true,graph_thickening,5,0.720000,0,marching_cubes,56,0.840000,0.560000,11,2,2,false,true,none,0.249869,3,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,34,0.751011
graph_theta_g2,2,-2,6,false,7,216,0,7,true,true,0,0.666667,8,true,graph_thickening,5,0.720000,0,marching_cubes+decider,56,0.840000,0.560000,11,2,2,false,true,none,0.249869,3,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,34,0.751011
graph_theta_g2,2,-2,4,false,7,216,0,7,true,true,0,0.666667,6,true,graph_thickening,5,0.720000,0,marching_tetrahedra,164,0.840000,0.560000,11,2,2,false,true,none,0.249869,2,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,86,0.751011
graph_theta_g2,2,-2,2,false,7,216,0,7,true,true,0,0.666667,4,true,graph_thickening,5,0.720000,0,surface_nets,68,0.840000,0.560000,11,2,2,false,false,none,0.249869,3,4,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,36,0.751011
graph_theta_g2,2,-2,2,false,7,216,0,7,true,true,0,0.666667,4,true,graph_thickening,5,0.720000,0,dual_contouring,68,0.840000,0.560000,11,2,2,false,false,none,0.249869,3,4,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,36,0.751011
graph_theta_g2,2,-2,6,false,7,216,0,7,true,true,0,0.666667,8,true,graph_thickening,5,0.720000,0,manifold_dual_contouring,68,0.840000,0.560000,11,2,2,false,true,none,0.249869,3,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,40,0.751011
graph_theta_g2,2,-2,3,false,7,216,5,7,true,true,0,0.666667,5,true,graph_thickening,5,0.720000,0,subgrid_marching_tetrahedra,252,0.840000,0.560000,9,2,2,false,false,none,0.249869,1,8,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,124,0.751011
graph_theta_g2,2,-2,22,false,9,512,0,7,true,true,0,0.500000,24,true,graph_thickening,5,0.720000,0,marching_cubes,120,1.120000,0.560000,11,2,2,false,true,none,0.249869,11,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,82,0.751011
graph_theta_g2,2,-2,6,false,9,512,0,7,true,true,0,0.500000,8,true,graph_thickening,5,0.720000,0,marching_cubes+decider,152,1.120000,0.560000,11,2,2,false,true,none,0.249869,3,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,82,0.751011
graph_theta_g2,2,-2,6,false,9,512,0,7,true,true,0,0.500000,8,true,graph_thickening,5,0.720000,0,marching_tetrahedra,352,1.120000,0.560000,11,2,2,false,true,none,0.249869,3,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,182,0.751011
graph_theta_g2,2,-2,10,false,9,512,16,7,true,true,0,0.500000,12,true,graph_thickening,5,0.720000,0,surface_nets,164,1.120000,0.560000,11,2,2,false,false,none,0.249869,1,24,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,76,0.751011
graph_theta_g2,2,-2,10,false,9,512,16,7,true,true,0,0.500000,12,true,graph_thickening,5,0.720000,0,dual_contouring,164,1.120000,0.560000,11,2,2,false,false,none,0.249869,1,24,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,76,0.751011
graph_theta_g2,2,-2,22,false,9,512,0,7,true,true,0,0.500000,24,true,graph_thickening,5,0.720000,0,manifold_dual_contouring,164,1.120000,0.560000,11,2,2,false,true,none,0.249869,11,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,104,0.751011
graph_theta_g2,2,-2,-2,true,9,512,0,7,true,true,0,0.500000,0,true,graph_thickening,5,0.720000,0,subgrid_marching_tetrahedra,468,1.120000,0.560000,9,2,2,false,true,2,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,232,0.751011
graph_theta_g2,2,-2,-2,true,11,1000,0,7,true,true,0,0.400000,0,true,graph_thickening,5,0.720000,0,marching_cubes,240,1.400000,0.560000,11,2,2,false,true,2,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,118,0.751011
graph_theta_g2,2,-2,-2,true,11,1000,0,7,true,true,0,0.400000,0,true,graph_thickening,5,0.720000,0,marching_cubes+decider,240,1.400000,0.560000,11,2,2,false,true,2,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,118,0.751011
graph_theta_g2,2,-2,-2,true,11,1000,0,7,true,true,0,0.400000,0,true,graph_thickening,5,0.720000,0,marching_tetrahedra,624,1.400000,0.560000,11,2,2,false,true,2,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,310,0.751011
graph_theta_g2,2,-2,-2,true,11,1000,4,7,true,true,0,0.400000,0,true,graph_thickening,5,0.720000,0,surface_nets,236,1.400000,0.560000,11,2,2,false,false,none,0.249869,1,8,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,112,0.751011
graph_theta_g2,2,-2,-2,true,11,1000,4,7,true,true,0,0.400000,0,true,graph_thickening,5,0.720000,2,dual_contouring,236,1.400000,0.560000,11,2,2,false,false,none,0.249869,1,8,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,112,0.751011
graph_theta_g2,2,-2,-2,true,11,1000,0,7,true,true,0,0.400000,0,true,graph_thickening,5,0.720000,2,manifold_dual_contouring,236,1.400000,0.560000,11,2,2,false,true,2,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,116,0.751011
graph_theta_g2,2,-2,-2,true,11,1000,0,7,true,true,0,0.400000,0,true,graph_thickening,5,0.720000,0,subgrid_marching_tetrahedra,728,1.400000,0.560000,9,2,2,false,false,none,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,362,0.751011
graph_theta_g2,2,-2,-2,true,13,1728,0,7,true,true,0,0.333333,0,true,graph_thickening,5,0.720000,0,marching_cubes,320,1.680000,0.560000,11,2,2,false,true,2,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,158,0.751011
graph_theta_g2,2,-2,-2,true,13,1728,0,7,true,true,0,0.333333,0,true,graph_thickening,5,0.720000,0,marching_cubes+decider,320,1.680000,0.560000,11,2,2,false,true,2,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,158,0.751011
graph_theta_g2,2,-2,-2,true,13,1728,0,7,true,true,0,0.333333,0,true,graph_thickening,5,0.720000,0,marching_tetrahedra,888,1.680000,0.560000,11,2,2,false,true,2,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,442,0.751011
graph_theta_g2,2,-2,-2,true,13,1728,0,7,true,true,0,0.333333,0,true,graph_thickening,5,0.720000,0,surface_nets,316,1.680000,0.560000,11,2,2,false,true,2,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,156,0.751011
graph_theta_g2,2,-2,-2,true,13,1728,0,7,true,true,0,0.333333,0,true,graph_thickening,5,0.720000,0,dual_contouring,316,1.680000,0.560000,11,2,2,false,true,2,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,156,0.751011
graph_theta_g2,2,-2,-2,true,13,1728,0,7,true,true,0,0.333333,0,true,graph_thickening,5,0.720000,0,manifold_dual_contouring,316,1.680000,0.560000,11,2,2,false,true,2,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,156,0.751011
graph_theta_g2,2,-2,-2,true,13,1728,0,7,true,true,0,0.333333,0,true,graph_thickening,5,0.720000,0,subgrid_marching_tetrahedra,1012,1.680000,0.560000,9,2,2,false,true,2,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,504,0.751011
graph_theta_g2,2,-2,-2,true,17,4096,0,7,true,true,0,0.250000,0,true,graph_thickening,5,0.720000,0,marching_cubes,688,2.240000,0.560000,11,2,2,false,true,2,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,342,0.751011
graph_theta_g2,2,-2,-2,true,17,4096,0,7,true,true,0,0.250000,0,true,graph_thickening,5,0.720000,0,marching_cubes+decider,688,2.240000,0.560000,11,2,2,false,true,2,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,342,0.751011
graph_theta_g2,2,-2,-2,true,17,4096,0,7,true,true,0,0.250000,0,true,graph_thickening,5,0.720000,0,marching_tetrahedra,1784,2.240000,0.560000,11,2,2,false,true,2,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,890,0.751011
graph_theta_g2,2,-2,-2,true,17,4096,16,7,true,true,0,0.250000,0,true,graph_thickening,5,0.720000,0,surface_nets,684,2.240000,0.560000,11,2,2,false,false,none,0.249869,1,32,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,324,0.751011
graph_theta_g2,2,-2,-2,true,17,4096,16,7,true,true,0,0.250000,0,true,graph_thickening,5,0.720000,21,dual_contouring,684,2.240000,0.560000,11,2,2,false,false,none,0.249869,1,32,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,324,0.751011
graph_theta_g2,2,-2,-2,true,17,4096,0,7,true,true,0,0.250000,0,true,graph_thickening,5,0.720000,21,manifold_dual_contouring,684,2.240000,0.560000,11,2,2,false,true,2,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,340,0.751011
graph_theta_g2,2,-2,-2,true,17,4096,0,7,true,true,0,0.250000,0,true,graph_thickening,5,0.720000,0,subgrid_marching_tetrahedra,1928,2.240000,0.560000,9,2,2,false,false,none,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,962,0.751011
graph_theta_g2,2,-2,-2,true,21,8000,0,7,true,true,0,0.200000,0,true,graph_thickening,5,0.720000,0,marching_cubes,976,2.800000,0.560000,11,2,2,false,true,2,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,486,0.751011
graph_theta_g2,2,-2,-2,true,21,8000,0,7,true,true,0,0.200000,0,true,graph_thickening,5,0.720000,0,marching_cubes+decider,976,2.800000,0.560000,11,2,2,false,true,2,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,486,0.751011
graph_theta_g2,2,-2,-2,true,21,8000,0,7,true,true,0,0.200000,0,true,graph_thickening,5,0.720000,0,marching_tetrahedra,2812,2.800000,0.560000,11,2,2,false,true,2,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,1404,0.751011
graph_theta_g2,2,-2,-2,true,21,8000,0,7,true,true,0,0.200000,0,true,graph_thickening,5,0.720000,0,surface_nets,972,2.800000,0.560000,11,2,2,false,true,2,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,484,0.751011
graph_theta_g2,2,-2,-2,true,21,8000,0,7,true,true,0,0.200000,0,true,graph_thickening,5,0.720000,10,dual_contouring,972,2.800000,0.560000,11,2,2,false,true,2,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,484,0.751011
graph_theta_g2,2,-2,-2,true,21,8000,0,7,true,true,0,0.200000,0,true,graph_thickening,5,0.720000,10,manifold_dual_contouring,972,2.800000,0.560000,11,2,2,false,true,2,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,484,0.751011
graph_theta_g2,2,-2,-2,true,21,8000,0,7,true,true,0,0.200000,0,true,graph_thickening,5,0.720000,0,subgrid_marching_tetrahedra,2880,2.800000,0.560000,9,2,2,false,false,none,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,1438,0.751011
graph_theta_g2,2,-2,-2,true,25,13824,0,7,true,true,0,0.166667,0,true,graph_thickening,5,0.720000,0,marching_cubes,1416,3.360000,0.560000,11,2,2,false,true,2,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,706,0.751011
graph_theta_g2,2,-2,-2,true,25,13824,0,7,true,true,0,0.166667,0,true,graph_thickening,5,0.720000,0,marching_cubes+decider,1416,3.360000,0.560000,11,2,2,false,true,2,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,706,0.751011
graph_theta_g2,2,-2,-2,true,25,13824,0,7,true,true,0,0.166667,0,true,graph_thickening,5,0.720000,0,marching_tetrahedra,4016,3.360000,0.560000,11,2,2,false,true,2,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,2006,0.751011
graph_theta_g2,2,-2,-2,true,25,13824,4,7,true,true,0,0.166667,0,true,graph_thickening,5,0.720000,0,surface_nets,1412,3.360000,0.560000,11,2,2,false,false,none,0.249869,1,8,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,700,0.751011
graph_theta_g2,2,-2,-2,true,25,13824,4,7,true,true,0,0.166667,0,true,graph_thickening,5,0.720000,0,dual_contouring,1412,3.360000,0.560000,11,2,2,false,false,none,0.249869,1,8,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,700,0.751011
graph_theta_g2,2,-2,-2,true,25,13824,0,7,true,true,0,0.166667,0,true,graph_thickening,5,0.720000,0,manifold_dual_contouring,1412,3.360000,0.560000,11,2,2,false,true,2,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,704,0.751011
graph_theta_g2,2,-2,-2,true,25,13824,0,7,true,true,0,0.166667,0,true,graph_thickening,5,0.720000,0,subgrid_marching_tetrahedra,4144,3.360000,0.560000,9,2,2,false,false,none,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,2070,0.751011
graph_theta_g2,2,-2,-2,true,33,32768,0,7,true,true,0,0.125000,0,true,graph_thickening,5,0.720000,0,marching_cubes,2640,4.480000,0.560000,11,2,2,false,true,2,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,1318,0.751011
graph_theta_g2,2,-2,-2,true,33,32768,0,7,true,true,0,0.125000,0,true,graph_thickening,5,0.720000,0,marching_cubes+decider,2640,4.480000,0.560000,11,2,2,false,true,2,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,1318,0.751011
graph_theta_g2,2,-2,-2,true,33,32768,0,7,true,true,0,0.125000,0,true,graph_thickening,5,0.720000,0,marching_tetrahedra,7424,4.480000,0.560000,11,2,2,false,true,2,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,3710,0.751011
graph_theta_g2,2,-2,-2,true,33,32768,0,7,true,true,0,0.125000,0,true,graph_thickening,5,0.720000,0,surface_nets,2636,4.480000,0.560000,11,2,2,false,true,2,0.249869,1,0,5|7|9|11|13|17|21|25|33|49,0.749307,0.560000,1316,0.751011
